[2025-09-10 01:02:23] Agent starting... ServerBase=https://pc-admin-server.onrender.com
[2025-09-17 01:27:01] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120745,"Time":"2025-09-17T01:27:01.4521788\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:05] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:05] [Offline] approx 655s
[2025-09-17 01:27:06] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120750,"Time":"2025-09-17T01:27:06.5410353\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:10] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:10] [Offline] approx 660s
[2025-09-17 01:27:11] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120755,"Time":"2025-09-17T01:27:11.5943829\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:15] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:15] [Offline] approx 665s
[2025-09-17 01:27:16] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120760,"Time":"2025-09-17T01:27:16.6555222\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:20] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:20] [Offline] approx 670s
[2025-09-17 01:27:21] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120765,"Time":"2025-09-17T01:27:21.7002422\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:25] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:25] [Offline] approx 675s
[2025-09-17 01:27:26] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120770,"Time":"2025-09-17T01:27:26.7605951\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:30] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:30] [Offline] approx 680s
[2025-09-17 01:27:31] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120775,"Time":"2025-09-17T01:27:31.8698051\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:35] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:35] [Offline] approx 685s
[2025-09-17 01:27:36] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120780,"Time":"2025-09-17T01:27:36.9503471\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:41] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:41] [Offline] approx 690s
[2025-09-17 01:27:42] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120785,"Time":"2025-09-17T01:27:42.0269299\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:46] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:46] [Offline] approx 695s
[2025-09-17 01:27:47] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120790,"Time":"2025-09-17T01:27:47.1107294\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:51] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:51] [Offline] approx 700s
[2025-09-17 01:27:52] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120795,"Time":"2025-09-17T01:27:52.1957126\u002B08:00","VolumePercent":50}
[2025-09-17 01:27:56] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:27:56] [Offline] approx 705s
[2025-09-17 01:27:57] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120800,"Time":"2025-09-17T01:27:57.2575265\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:01] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:01] [Offline] approx 710s
[2025-09-17 01:28:02] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120805,"Time":"2025-09-17T01:28:02.3062417\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:06] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:06] [Offline] approx 716s
[2025-09-17 01:28:07] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120810,"Time":"2025-09-17T01:28:07.3413509\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:11] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:11] [Offline] approx 721s
[2025-09-17 01:28:12] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120815,"Time":"2025-09-17T01:28:12.3839284\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:16] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:16] [Offline] approx 726s
[2025-09-17 01:28:17] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120821,"Time":"2025-09-17T01:28:17.4486405\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:21] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:21] [Offline] approx 731s
[2025-09-17 01:28:22] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120826,"Time":"2025-09-17T01:28:22.5390840\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:26] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:26] [Offline] approx 736s
[2025-09-17 01:28:27] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120831,"Time":"2025-09-17T01:28:27.6326898\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:31] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:31] [Offline] approx 741s
[2025-09-17 01:28:32] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120836,"Time":"2025-09-17T01:28:32.7029550\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:36] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:36] [Offline] approx 746s
[2025-09-17 01:28:37] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120841,"Time":"2025-09-17T01:28:37.8066113\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:41] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:41] [Offline] approx 751s
[2025-09-17 01:28:42] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120846,"Time":"2025-09-17T01:28:42.9230744\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:46] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:46] [Offline] approx 756s
[2025-09-17 01:28:47] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120851,"Time":"2025-09-17T01:28:47.9994816\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:52] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:52] [Offline] approx 761s
[2025-09-17 01:28:53] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120856,"Time":"2025-09-17T01:28:53.0576745\u002B08:00","VolumePercent":50}
[2025-09-17 01:28:57] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:28:57] [Offline] approx 766s
[2025-09-17 01:28:58] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120861,"Time":"2025-09-17T01:28:58.1032580\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:02] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:02] [Offline] approx 771s
[2025-09-17 01:29:03] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120866,"Time":"2025-09-17T01:29:03.1979245\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:07] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:07] [Offline] approx 776s
[2025-09-17 01:29:08] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120871,"Time":"2025-09-17T01:29:08.2643916\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:12] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:12] [Offline] approx 781s
[2025-09-17 01:29:13] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120876,"Time":"2025-09-17T01:29:13.3260925\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:17] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:17] [Offline] approx 787s
[2025-09-17 01:29:18] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120882,"Time":"2025-09-17T01:29:18.4124572\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:22] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:22] [Offline] approx 792s
[2025-09-17 01:29:23] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120887,"Time":"2025-09-17T01:29:23.4989537\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:27] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:27] [Offline] approx 797s
[2025-09-17 01:29:28] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120892,"Time":"2025-09-17T01:29:28.5602691\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:32] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:32] [Offline] approx 802s
[2025-09-17 01:29:33] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120897,"Time":"2025-09-17T01:29:33.6292612\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:37] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:37] [Offline] approx 807s
[2025-09-17 01:29:38] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120902,"Time":"2025-09-17T01:29:38.6545608\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:42] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:42] [Offline] approx 812s
[2025-09-17 01:29:43] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120907,"Time":"2025-09-17T01:29:43.7275314\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:47] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:47] [Offline] approx 817s
[2025-09-17 01:29:48] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120912,"Time":"2025-09-17T01:29:48.7753800\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:52] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:52] [Offline] approx 822s
[2025-09-17 01:29:53] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120917,"Time":"2025-09-17T01:29:53.8315362\u002B08:00","VolumePercent":50}
[2025-09-17 01:29:57] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:29:57] [Offline] approx 827s
[2025-09-17 01:29:58] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120922,"Time":"2025-09-17T01:29:58.9006350\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:02] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:02] [Offline] approx 832s
[2025-09-17 01:30:03] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120927,"Time":"2025-09-17T01:30:03.9654435\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:08] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:08] [Offline] approx 837s
[2025-09-17 01:30:09] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120932,"Time":"2025-09-17T01:30:09.0171756\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:13] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:13] [Offline] approx 842s
[2025-09-17 01:30:14] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120937,"Time":"2025-09-17T01:30:14.0629759\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:18] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:18] [Offline] approx 847s
[2025-09-17 01:30:19] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120942,"Time":"2025-09-17T01:30:19.1356872\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:23] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:23] [Offline] approx 852s
[2025-09-17 01:30:24] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120947,"Time":"2025-09-17T01:30:24.2021154\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:28] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:28] [Offline] approx 857s
[2025-09-17 01:30:29] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120952,"Time":"2025-09-17T01:30:29.2746280\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:33] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:33] [Offline] approx 863s
[2025-09-17 01:30:34] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120957,"Time":"2025-09-17T01:30:34.3170615\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:38] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:38] [Offline] approx 868s
[2025-09-17 01:30:39] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120962,"Time":"2025-09-17T01:30:39.3477992\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:43] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:43] [Offline] approx 873s
[2025-09-17 01:30:44] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120968,"Time":"2025-09-17T01:30:44.4121336\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:48] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:48] [Offline] approx 878s
[2025-09-17 01:30:49] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120973,"Time":"2025-09-17T01:30:49.4808908\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:53] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:53] [Offline] approx 883s
[2025-09-17 01:30:54] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120978,"Time":"2025-09-17T01:30:54.5320141\u002B08:00","VolumePercent":50}
[2025-09-17 01:30:58] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:30:58] [Offline] approx 888s
[2025-09-17 01:30:59] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":120983,"Time":"2025-09-17T01:30:59.6011856\u002B08:00","VolumePercent":50}
[2025-09-17 01:31:03] [Send error] No connection could be made because the target machine actively refused it. (localhost:44318)
[2025-09-17 01:31:03] [Offline] approx 893s
